task_name,index,model_name,score
nli,2147,gpt-3.5-turbo,0
nli,2148,gpt-3.5-turbo,1
nli,2149,gpt-3.5-turbo,0
nli,2150,gpt-3.5-turbo,0
nli,2151,gpt-3.5-turbo,1
nli,2152,gpt-3.5-turbo,1
nli,2153,gpt-3.5-turbo,0
nli,2154,gpt-3.5-turbo,0
nli,2155,gpt-3.5-turbo,0
nli,2156,gpt-3.5-turbo,1
nli,2157,gpt-3.5-turbo,1
nli,2158,gpt-3.5-turbo,1
nli,2159,gpt-3.5-turbo,0
nli,2160,gpt-3.5-turbo,0
nli,2161,gpt-3.5-turbo,1
nli,2162,gpt-3.5-turbo,1
nli,2163,gpt-3.5-turbo,0
nli,2164,gpt-3.5-turbo,1
nli,2165,gpt-3.5-turbo,0
nli,2166,gpt-3.5-turbo,0
nli,2167,gpt-3.5-turbo,0
nli,2168,gpt-3.5-turbo,0
nli,2169,gpt-3.5-turbo,0
nli,2170,gpt-3.5-turbo,0
nli,2171,gpt-3.5-turbo,0
nli,2172,gpt-3.5-turbo,0
nli,2173,gpt-3.5-turbo,1
nli,2174,gpt-3.5-turbo,0
nli,2175,gpt-3.5-turbo,1
nli,2176,gpt-3.5-turbo,1
nli,2177,gpt-3.5-turbo,1
nli,2178,gpt-3.5-turbo,1
nli,2179,gpt-3.5-turbo,0
nli,2180,gpt-3.5-turbo,0
nli,2181,gpt-3.5-turbo,1
nli,2182,gpt-3.5-turbo,0
nli,2183,gpt-3.5-turbo,0
nli,2184,gpt-3.5-turbo,0
nli,2185,gpt-3.5-turbo,1
nli,2186,gpt-3.5-turbo,0
nli,2187,gpt-3.5-turbo,0
nli,2188,gpt-3.5-turbo,0
nli,2189,gpt-3.5-turbo,1
nli,2190,gpt-3.5-turbo,0
nli,2191,gpt-3.5-turbo,1
nli,2192,gpt-3.5-turbo,1
nli,2193,gpt-3.5-turbo,1
nli,2194,gpt-3.5-turbo,0
nli,2195,gpt-3.5-turbo,0
nli,2196,gpt-3.5-turbo,1
nli,2197,gpt-3.5-turbo,0
nli,2198,gpt-3.5-turbo,1
nli,2199,gpt-3.5-turbo,1
nli,2200,gpt-3.5-turbo,0
nli,2201,gpt-3.5-turbo,0
nli,2202,gpt-3.5-turbo,0
nli,2203,gpt-3.5-turbo,0
nli,2204,gpt-3.5-turbo,0
nli,2205,gpt-3.5-turbo,0
nli,2206,gpt-3.5-turbo,1
nli,2207,gpt-3.5-turbo,0
nli,2208,gpt-3.5-turbo,0
nli,2209,gpt-3.5-turbo,1
nli,2210,gpt-3.5-turbo,0
nli,2211,gpt-3.5-turbo,1
nli,2212,gpt-3.5-turbo,0
nli,2213,gpt-3.5-turbo,1
nli,2214,gpt-3.5-turbo,1
nli,2215,gpt-3.5-turbo,0
nli,2216,gpt-3.5-turbo,0
nli,2217,gpt-3.5-turbo,0
nli,2218,gpt-3.5-turbo,0
nli,2219,gpt-3.5-turbo,0
nli,2220,gpt-3.5-turbo,1
nli,2221,gpt-3.5-turbo,0
nli,2222,gpt-3.5-turbo,0
nli,2223,gpt-3.5-turbo,0
nli,2224,gpt-3.5-turbo,1
nli,2225,gpt-3.5-turbo,0
nli,2226,gpt-3.5-turbo,0
nli,2227,gpt-3.5-turbo,0
nli,2228,gpt-3.5-turbo,1
nli,2229,gpt-3.5-turbo,0
nli,2230,gpt-3.5-turbo,1
nli,2231,gpt-3.5-turbo,1
nli,2232,gpt-3.5-turbo,0
nli,2233,gpt-3.5-turbo,1
nli,2234,gpt-3.5-turbo,0
nli,2235,gpt-3.5-turbo,1
nli,2236,gpt-3.5-turbo,0
nli,2237,gpt-3.5-turbo,1
nli,2238,gpt-3.5-turbo,0
nli,2239,gpt-3.5-turbo,1
nli,2240,gpt-3.5-turbo,1
nli,2241,gpt-3.5-turbo,1
nli,2242,gpt-3.5-turbo,0
nli,2243,gpt-3.5-turbo,1
nli,2244,gpt-3.5-turbo,1
nli,2245,gpt-3.5-turbo,1
nli,2246,gpt-3.5-turbo,1
nli,2247,gpt-3.5-turbo,1
nli,2248,gpt-3.5-turbo,0
nli,2249,gpt-3.5-turbo,1
nli,2250,gpt-3.5-turbo,0
nli,2251,gpt-3.5-turbo,1
nli,2252,gpt-3.5-turbo,1
nli,2253,gpt-3.5-turbo,1
nli,2254,gpt-3.5-turbo,0
nli,2255,gpt-3.5-turbo,1
nli,2256,gpt-3.5-turbo,0
nli,2257,gpt-3.5-turbo,0
nli,2258,gpt-3.5-turbo,1
nli,2259,gpt-3.5-turbo,0
nli,2260,gpt-3.5-turbo,0
nli,2261,gpt-3.5-turbo,0
nli,2262,gpt-3.5-turbo,1
nli,2263,gpt-3.5-turbo,0
nli,2264,gpt-3.5-turbo,1
nli,2265,gpt-3.5-turbo,1
nli,2266,gpt-3.5-turbo,1
nli,2267,gpt-3.5-turbo,0
nli,2268,gpt-3.5-turbo,1
nli,2269,gpt-3.5-turbo,0
nli,2270,gpt-3.5-turbo,0
nli,2271,gpt-3.5-turbo,0
nli,2272,gpt-3.5-turbo,1
nli,2273,gpt-3.5-turbo,1
nli,2274,gpt-3.5-turbo,0
nli,2275,gpt-3.5-turbo,0
nli,2276,gpt-3.5-turbo,0
nli,2277,gpt-3.5-turbo,0
nli,2278,gpt-3.5-turbo,1
nli,2279,gpt-3.5-turbo,1
nli,2280,gpt-3.5-turbo,0
nli,2281,gpt-3.5-turbo,1
nli,2282,gpt-3.5-turbo,0
nli,2283,gpt-3.5-turbo,0
nli,2284,gpt-3.5-turbo,1
nli,2285,gpt-3.5-turbo,0
nli,2286,gpt-3.5-turbo,0
nli,2287,gpt-3.5-turbo,0
nli,2288,gpt-3.5-turbo,0
nli,2289,gpt-3.5-turbo,0
nli,2290,gpt-3.5-turbo,1
nli,2291,gpt-3.5-turbo,0
nli,2292,gpt-3.5-turbo,1
nli,2293,gpt-3.5-turbo,0
nli,2294,gpt-3.5-turbo,1
nli,2295,gpt-3.5-turbo,1
nli,2296,gpt-3.5-turbo,1
nli,2297,gpt-3.5-turbo,0
nli,2298,gpt-3.5-turbo,1
nli,2299,gpt-3.5-turbo,1
nli,2300,gpt-3.5-turbo,1
nli,2301,gpt-3.5-turbo,1
nli,2302,gpt-3.5-turbo,1
nli,2303,gpt-3.5-turbo,0
nli,2304,gpt-3.5-turbo,1
nli,2305,gpt-3.5-turbo,1
nli,2306,gpt-3.5-turbo,1
nli,2307,gpt-3.5-turbo,1
nli,2308,gpt-3.5-turbo,0
nli,2309,gpt-3.5-turbo,0
nli,2310,gpt-3.5-turbo,0
nli,2311,gpt-3.5-turbo,1
nli,2312,gpt-3.5-turbo,1
nli,2313,gpt-3.5-turbo,0
nli,2314,gpt-3.5-turbo,0
nli,2315,gpt-3.5-turbo,1
nli,2316,gpt-3.5-turbo,0
nli,2317,gpt-3.5-turbo,1
nli,2318,gpt-3.5-turbo,0
nli,2319,gpt-3.5-turbo,1
nli,2320,gpt-3.5-turbo,0
nli,2321,gpt-3.5-turbo,0
nli,2322,gpt-3.5-turbo,0
nli,2323,gpt-3.5-turbo,1
nli,2324,gpt-3.5-turbo,1
nli,2325,gpt-3.5-turbo,1
nli,2326,gpt-3.5-turbo,0
nli,2327,gpt-3.5-turbo,0
nli,2328,gpt-3.5-turbo,0
nli,2329,gpt-3.5-turbo,1
nli,2330,gpt-3.5-turbo,0
nli,2331,gpt-3.5-turbo,0
nli,2332,gpt-3.5-turbo,1
nli,2333,gpt-3.5-turbo,0
nli,2334,gpt-3.5-turbo,0
nli,2335,gpt-3.5-turbo,1
nli,2336,gpt-3.5-turbo,0
nli,2337,gpt-3.5-turbo,0
nli,2338,gpt-3.5-turbo,0
nli,2339,gpt-3.5-turbo,0
nli,2340,gpt-3.5-turbo,1
nli,2341,gpt-3.5-turbo,1
nli,2342,gpt-3.5-turbo,1
nli,2343,gpt-3.5-turbo,0
nli,2344,gpt-3.5-turbo,0
nli,2345,gpt-3.5-turbo,1
nli,2346,gpt-3.5-turbo,0
nli,2347,gpt-3.5-turbo,0
nli,2348,gpt-3.5-turbo,0
nli,2349,gpt-3.5-turbo,0
nli,2350,gpt-3.5-turbo,0
nli,2351,gpt-3.5-turbo,1
nli,2352,gpt-3.5-turbo,0
nli,2353,gpt-3.5-turbo,0
nli,2354,gpt-3.5-turbo,1
nli,2355,gpt-3.5-turbo,1
nli,2356,gpt-3.5-turbo,1
nli,2357,gpt-3.5-turbo,1
nli,2358,gpt-3.5-turbo,1
nli,2359,gpt-3.5-turbo,0
nli,2360,gpt-3.5-turbo,0
nli,2361,gpt-3.5-turbo,0
nli,2362,gpt-3.5-turbo,0
nli,2363,gpt-3.5-turbo,0
nli,2364,gpt-3.5-turbo,0
nli,2365,gpt-3.5-turbo,1
nli,2366,gpt-3.5-turbo,1
nli,2367,gpt-3.5-turbo,0
nli,2368,gpt-3.5-turbo,0
nli,2369,gpt-3.5-turbo,1
nli,2370,gpt-3.5-turbo,1
nli,2371,gpt-3.5-turbo,0
nli,2372,gpt-3.5-turbo,0
nli,2373,gpt-3.5-turbo,0
nli,2374,gpt-3.5-turbo,1
nli,2375,gpt-3.5-turbo,1
nli,2376,gpt-3.5-turbo,1
nli,2377,gpt-3.5-turbo,1
nli,2378,gpt-3.5-turbo,1
nli,2379,gpt-3.5-turbo,1
nli,2380,gpt-3.5-turbo,0
nli,2381,gpt-3.5-turbo,1
nli,2382,gpt-3.5-turbo,0
nli,2383,gpt-3.5-turbo,1
nli,2384,gpt-3.5-turbo,1
nli,2385,gpt-3.5-turbo,0
nli,2386,gpt-3.5-turbo,1
nli,2387,gpt-3.5-turbo,1
nli,2388,gpt-3.5-turbo,1
nli,2389,gpt-3.5-turbo,1
nli,2390,gpt-3.5-turbo,0
nli,2391,gpt-3.5-turbo,1
nli,2392,gpt-3.5-turbo,1
nli,2393,gpt-3.5-turbo,0
nli,2394,gpt-3.5-turbo,0
nli,2395,gpt-3.5-turbo,1
nli,2396,gpt-3.5-turbo,0
nli,2397,gpt-3.5-turbo,0
nli,2398,gpt-3.5-turbo,1
nli,2399,gpt-3.5-turbo,0
nli,2400,gpt-3.5-turbo,0
nli,2401,gpt-3.5-turbo,1
nli,2402,gpt-3.5-turbo,0
nli,2403,gpt-3.5-turbo,1
nli,2404,gpt-3.5-turbo,1
nli,2405,gpt-3.5-turbo,0
nli,2406,gpt-3.5-turbo,1
nli,2407,gpt-3.5-turbo,1
nli,2408,gpt-3.5-turbo,0
nli,2409,gpt-3.5-turbo,1
nli,2410,gpt-3.5-turbo,0
nli,2411,gpt-3.5-turbo,0
nli,2412,gpt-3.5-turbo,0
nli,2413,gpt-3.5-turbo,0
nli,2414,gpt-3.5-turbo,1
nli,2415,gpt-3.5-turbo,1
nli,2416,gpt-3.5-turbo,0
nli,2417,gpt-3.5-turbo,1
nli,2418,gpt-3.5-turbo,0
nli,2419,gpt-3.5-turbo,1
nli,2420,gpt-3.5-turbo,1
nli,2421,gpt-3.5-turbo,1
nli,2422,gpt-3.5-turbo,1
nli,2423,gpt-3.5-turbo,1
nli,2424,gpt-3.5-turbo,1
nli,2425,gpt-3.5-turbo,1
nli,2426,gpt-3.5-turbo,1
nli,2427,gpt-3.5-turbo,1
nli,2428,gpt-3.5-turbo,1
nli,2429,gpt-3.5-turbo,0
nli,2430,gpt-3.5-turbo,0
nli,2431,gpt-3.5-turbo,0
nli,2432,gpt-3.5-turbo,1
nli,2433,gpt-3.5-turbo,1
nli,2434,gpt-3.5-turbo,0
nli,2435,gpt-3.5-turbo,0
nli,2436,gpt-3.5-turbo,1
nli,2437,gpt-3.5-turbo,0
nli,2438,gpt-3.5-turbo,0
nli,2439,gpt-3.5-turbo,1
nli,2440,gpt-3.5-turbo,0
nli,2441,gpt-3.5-turbo,1
nli,2442,gpt-3.5-turbo,1
nli,2443,gpt-3.5-turbo,1
nli,2444,gpt-3.5-turbo,1
nli,2445,gpt-3.5-turbo,0
nli,2446,gpt-3.5-turbo,1
nli,2447,gpt-3.5-turbo,0
nli,2448,gpt-3.5-turbo,1
nli,2449,gpt-3.5-turbo,1
nli,2450,gpt-3.5-turbo,0
nli,2451,gpt-3.5-turbo,1
nli,2452,gpt-3.5-turbo,0
nli,2453,gpt-3.5-turbo,1
nli,2454,gpt-3.5-turbo,0
nli,2455,gpt-3.5-turbo,1
nli,2456,gpt-3.5-turbo,1
nli,2457,gpt-3.5-turbo,0
nli,2458,gpt-3.5-turbo,1
nli,2459,gpt-3.5-turbo,0
nli,2460,gpt-3.5-turbo,0
nli,2461,gpt-3.5-turbo,0
nli,2462,gpt-3.5-turbo,1
nli,2463,gpt-3.5-turbo,1
nli,2464,gpt-3.5-turbo,0
nli,2465,gpt-3.5-turbo,1
nli,2466,gpt-3.5-turbo,0
nli,2467,gpt-3.5-turbo,1
nli,2468,gpt-3.5-turbo,0
nli,2469,gpt-3.5-turbo,0
nli,2470,gpt-3.5-turbo,1
nli,2471,gpt-3.5-turbo,1
nli,2472,gpt-3.5-turbo,0
nli,2473,gpt-3.5-turbo,1
nli,2474,gpt-3.5-turbo,1
nli,2475,gpt-3.5-turbo,1
nli,2476,gpt-3.5-turbo,0
nli,2477,gpt-3.5-turbo,0
nli,2478,gpt-3.5-turbo,1
nli,2479,gpt-3.5-turbo,0
nli,2480,gpt-3.5-turbo,1
nli,2481,gpt-3.5-turbo,0
nli,2482,gpt-3.5-turbo,1
nli,2483,gpt-3.5-turbo,1
nli,2484,gpt-3.5-turbo,1
nli,2485,gpt-3.5-turbo,0
nli,2486,gpt-3.5-turbo,0
nli,2487,gpt-3.5-turbo,0
nli,2488,gpt-3.5-turbo,1
nli,2489,gpt-3.5-turbo,0
nli,2490,gpt-3.5-turbo,1
nli,2491,gpt-3.5-turbo,0
nli,2492,gpt-3.5-turbo,1
nli,2493,gpt-3.5-turbo,0
nli,2494,gpt-3.5-turbo,1
nli,2495,gpt-3.5-turbo,0
nli,2496,gpt-3.5-turbo,1
nli,2497,gpt-3.5-turbo,0
nli,2498,gpt-3.5-turbo,1
nli,2499,gpt-3.5-turbo,1
nli,2500,gpt-3.5-turbo,1
nli,2501,gpt-3.5-turbo,1
nli,2502,gpt-3.5-turbo,1
nli,2503,gpt-3.5-turbo,0
nli,2504,gpt-3.5-turbo,1
nli,2505,gpt-3.5-turbo,1
nli,2506,gpt-3.5-turbo,0
nli,2507,gpt-3.5-turbo,0
nli,2508,gpt-3.5-turbo,1
nli,2509,gpt-3.5-turbo,1
nli,2510,gpt-3.5-turbo,1
nli,2511,gpt-3.5-turbo,0
nli,2512,gpt-3.5-turbo,1
nli,2513,gpt-3.5-turbo,0
nli,2514,gpt-3.5-turbo,0
nli,2515,gpt-3.5-turbo,0
nli,2516,gpt-3.5-turbo,1
nli,2517,gpt-3.5-turbo,0
nli,2518,gpt-3.5-turbo,1
nli,2519,gpt-3.5-turbo,0
nli,2520,gpt-3.5-turbo,0
nli,2521,gpt-3.5-turbo,0
nli,2522,gpt-3.5-turbo,0
nli,2523,gpt-3.5-turbo,1
nli,2524,gpt-3.5-turbo,1
nli,2525,gpt-3.5-turbo,0
nli,2526,gpt-3.5-turbo,1
nli,2527,gpt-3.5-turbo,0
nli,2528,gpt-3.5-turbo,1
nli,2529,gpt-3.5-turbo,1
nli,2530,gpt-3.5-turbo,0
nli,2531,gpt-3.5-turbo,1
nli,2532,gpt-3.5-turbo,1
nli,2533,gpt-3.5-turbo,1
nli,2534,gpt-3.5-turbo,1
nli,2535,gpt-3.5-turbo,1
nli,2536,gpt-3.5-turbo,0
nli,2537,gpt-3.5-turbo,0
nli,2538,gpt-3.5-turbo,1
nli,2539,gpt-3.5-turbo,1
nli,2540,gpt-3.5-turbo,1
nli,2541,gpt-3.5-turbo,0
nli,2542,gpt-3.5-turbo,1
nli,2543,gpt-3.5-turbo,1
nli,2544,gpt-3.5-turbo,1
nli,2545,gpt-3.5-turbo,0
nli,2546,gpt-3.5-turbo,1
nli,2547,gpt-3.5-turbo,0
nli,2548,gpt-3.5-turbo,1
nli,2549,gpt-3.5-turbo,1
nli,2550,gpt-3.5-turbo,1
nli,2551,gpt-3.5-turbo,0
nli,2552,gpt-3.5-turbo,1
nli,2553,gpt-3.5-turbo,1
nli,2554,gpt-3.5-turbo,1
nli,2555,gpt-3.5-turbo,0
nli,2556,gpt-3.5-turbo,0
nli,2557,gpt-3.5-turbo,1
nli,2558,gpt-3.5-turbo,1
nli,2559,gpt-3.5-turbo,1
nli,2560,gpt-3.5-turbo,1
nli,2561,gpt-3.5-turbo,0
nli,2562,gpt-3.5-turbo,1
nli,2563,gpt-3.5-turbo,1
nli,2564,gpt-3.5-turbo,0
nli,2565,gpt-3.5-turbo,1
nli,2566,gpt-3.5-turbo,1
nli,2567,gpt-3.5-turbo,1
nli,2568,gpt-3.5-turbo,0
nli,2569,gpt-3.5-turbo,0
nli,2570,gpt-3.5-turbo,0
nli,2571,gpt-3.5-turbo,0
nli,2572,gpt-3.5-turbo,0
nli,2573,gpt-3.5-turbo,0
nli,2574,gpt-3.5-turbo,1
nli,2575,gpt-3.5-turbo,0
nli,2576,gpt-3.5-turbo,0
nli,2577,gpt-3.5-turbo,0
nli,2578,gpt-3.5-turbo,0
nli,2579,gpt-3.5-turbo,0
nli,2580,gpt-3.5-turbo,1
nli,2581,gpt-3.5-turbo,0
nli,2582,gpt-3.5-turbo,0
nli,2583,gpt-3.5-turbo,1
nli,2584,gpt-3.5-turbo,1
nli,2585,gpt-3.5-turbo,0
nli,2586,gpt-3.5-turbo,1
nli,2587,gpt-3.5-turbo,0
nli,2588,gpt-3.5-turbo,0
nli,2589,gpt-3.5-turbo,0
nli,2590,gpt-3.5-turbo,0
nli,2591,gpt-3.5-turbo,0
nli,2592,gpt-3.5-turbo,0
nli,2593,gpt-3.5-turbo,1
nli,2594,gpt-3.5-turbo,1
nli,2595,gpt-3.5-turbo,0
nli,2596,gpt-3.5-turbo,0
nli,2597,gpt-3.5-turbo,1
nli,2598,gpt-3.5-turbo,0
nli,2599,gpt-3.5-turbo,1
nli,2600,gpt-3.5-turbo,0
nli,2601,gpt-3.5-turbo,1
nli,2602,gpt-3.5-turbo,0
nli,2603,gpt-3.5-turbo,1
nli,2604,gpt-3.5-turbo,1
nli,2605,gpt-3.5-turbo,1
nli,2606,gpt-3.5-turbo,1
nli,2607,gpt-3.5-turbo,0
nli,2608,gpt-3.5-turbo,1
nli,2609,gpt-3.5-turbo,0
nli,2610,gpt-3.5-turbo,1
nli,2611,gpt-3.5-turbo,0
nli,2612,gpt-3.5-turbo,0
nli,2613,gpt-3.5-turbo,0
nli,2614,gpt-3.5-turbo,1
nli,2615,gpt-3.5-turbo,1
nli,2616,gpt-3.5-turbo,1
nli,2617,gpt-3.5-turbo,1
nli,2618,gpt-3.5-turbo,0
nli,2619,gpt-3.5-turbo,1
nli,2620,gpt-3.5-turbo,0
nli,2621,gpt-3.5-turbo,0
nli,2622,gpt-3.5-turbo,0
nli,2623,gpt-3.5-turbo,0
nli,2624,gpt-3.5-turbo,1
nli,2625,gpt-3.5-turbo,1
nli,2626,gpt-3.5-turbo,1
nli,2627,gpt-3.5-turbo,1
nli,2628,gpt-3.5-turbo,1
nli,2629,gpt-3.5-turbo,1
nli,2630,gpt-3.5-turbo,0
nli,2631,gpt-3.5-turbo,0
nli,2632,gpt-3.5-turbo,1
nli,2633,gpt-3.5-turbo,0
nli,2634,gpt-3.5-turbo,1
nli,2635,gpt-3.5-turbo,0
nli,2636,gpt-3.5-turbo,0
nli,2637,gpt-3.5-turbo,1
nli,2638,gpt-3.5-turbo,1
nli,2639,gpt-3.5-turbo,0
nli,2640,gpt-3.5-turbo,0
nli,2641,gpt-3.5-turbo,1
nli,2642,gpt-3.5-turbo,0
nli,2643,gpt-3.5-turbo,0
nli,2644,gpt-3.5-turbo,1
nli,2645,gpt-3.5-turbo,1
nli,2646,gpt-3.5-turbo,0
nli,2647,gpt-3.5-turbo,0
nli,2648,gpt-3.5-turbo,1
nli,2649,gpt-3.5-turbo,1
nli,2650,gpt-3.5-turbo,1
nli,2651,gpt-3.5-turbo,0
nli,2652,gpt-3.5-turbo,1
nli,2653,gpt-3.5-turbo,1
nli,2654,gpt-3.5-turbo,1
nli,2655,gpt-3.5-turbo,0
nli,2656,gpt-3.5-turbo,1
nli,2657,gpt-3.5-turbo,0
nli,2658,gpt-3.5-turbo,0
nli,2659,gpt-3.5-turbo,1
nli,2660,gpt-3.5-turbo,1
nli,2661,gpt-3.5-turbo,1
nli,2662,gpt-3.5-turbo,1
nli,2663,gpt-3.5-turbo,0
nli,2664,gpt-3.5-turbo,1
nli,2665,gpt-3.5-turbo,0
nli,2666,gpt-3.5-turbo,1
nli,2667,gpt-3.5-turbo,1
nli,2668,gpt-3.5-turbo,0
nli,2669,gpt-3.5-turbo,0
nli,2670,gpt-3.5-turbo,0
nli,2671,gpt-3.5-turbo,0
nli,2672,gpt-3.5-turbo,0
nli,2673,gpt-3.5-turbo,0
nli,2674,gpt-3.5-turbo,1
nli,2675,gpt-3.5-turbo,1
nli,2676,gpt-3.5-turbo,0
nli,2677,gpt-3.5-turbo,0
nli,2678,gpt-3.5-turbo,1
nli,2679,gpt-3.5-turbo,0
nli,2680,gpt-3.5-turbo,0
nli,2681,gpt-3.5-turbo,0
nli,2682,gpt-3.5-turbo,0
nli,2683,gpt-3.5-turbo,1
nli,2684,gpt-3.5-turbo,1
nli,2685,gpt-3.5-turbo,1
nli,2686,gpt-3.5-turbo,0
nli,2687,gpt-3.5-turbo,1
nli,2688,gpt-3.5-turbo,1
nli,2689,gpt-3.5-turbo,0
nli,2690,gpt-3.5-turbo,1
nli,2691,gpt-3.5-turbo,0
nli,2692,gpt-3.5-turbo,1
nli,2693,gpt-3.5-turbo,0
nli,2694,gpt-3.5-turbo,0
nli,2695,gpt-3.5-turbo,0
nli,2696,gpt-3.5-turbo,0
nli,2697,gpt-3.5-turbo,0
nli,2698,gpt-3.5-turbo,1
nli,2699,gpt-3.5-turbo,0
nli,2700,gpt-3.5-turbo,0
nli,2701,gpt-3.5-turbo,1
nli,2702,gpt-3.5-turbo,0
nli,2703,gpt-3.5-turbo,0
nli,2704,gpt-3.5-turbo,0
nli,2705,gpt-3.5-turbo,0
nli,2706,gpt-3.5-turbo,0
nli,2707,gpt-3.5-turbo,1
nli,2708,gpt-3.5-turbo,1
nli,2709,gpt-3.5-turbo,1
nli,2710,gpt-3.5-turbo,1
nli,2711,gpt-3.5-turbo,1
nli,2712,gpt-3.5-turbo,0
nli,2713,gpt-3.5-turbo,1
nli,2714,gpt-3.5-turbo,1
nli,2715,gpt-3.5-turbo,0
nli,2716,gpt-3.5-turbo,1
nli,2717,gpt-3.5-turbo,0
nli,2718,gpt-3.5-turbo,1
nli,2719,gpt-3.5-turbo,1
nli,2720,gpt-3.5-turbo,1
nli,2721,gpt-3.5-turbo,1
nli,2722,gpt-3.5-turbo,1
nli,2723,gpt-3.5-turbo,1
nli,2724,gpt-3.5-turbo,0
nli,2725,gpt-3.5-turbo,1
nli,2726,gpt-3.5-turbo,0
nli,2727,gpt-3.5-turbo,0
nli,2728,gpt-3.5-turbo,1
nli,2729,gpt-3.5-turbo,0
nli,2730,gpt-3.5-turbo,0
nli,2731,gpt-3.5-turbo,1
nli,2732,gpt-3.5-turbo,0
nli,2733,gpt-3.5-turbo,1
nli,2734,gpt-3.5-turbo,0
nli,2735,gpt-3.5-turbo,0
nli,2736,gpt-3.5-turbo,0
nli,2737,gpt-3.5-turbo,0
nli,2738,gpt-3.5-turbo,1
nli,2739,gpt-3.5-turbo,0
nli,2740,gpt-3.5-turbo,0
nli,2741,gpt-3.5-turbo,1
nli,2742,gpt-3.5-turbo,1
nli,2743,gpt-3.5-turbo,1
nli,2744,gpt-3.5-turbo,0
nli,2745,gpt-3.5-turbo,1
nli,2746,gpt-3.5-turbo,0
nli,2747,gpt-3.5-turbo,1
nli,2748,gpt-3.5-turbo,0
nli,2749,gpt-3.5-turbo,1
nli,2750,gpt-3.5-turbo,0
nli,2751,gpt-3.5-turbo,0
nli,2752,gpt-3.5-turbo,0
nli,2753,gpt-3.5-turbo,1
nli,2754,gpt-3.5-turbo,1
nli,2755,gpt-3.5-turbo,0
nli,2756,gpt-3.5-turbo,1
nli,2757,gpt-3.5-turbo,0
nli,2758,gpt-3.5-turbo,1
nli,2759,gpt-3.5-turbo,1
nli,2760,gpt-3.5-turbo,1
nli,2761,gpt-3.5-turbo,1
nli,2762,gpt-3.5-turbo,1
nli,2763,gpt-3.5-turbo,1
nli,2764,gpt-3.5-turbo,1
nli,2765,gpt-3.5-turbo,0
nli,2766,gpt-3.5-turbo,1
nli,2767,gpt-3.5-turbo,0
nli,2768,gpt-3.5-turbo,1
nli,2769,gpt-3.5-turbo,0
nli,2770,gpt-3.5-turbo,1
nli,2771,gpt-3.5-turbo,0
nli,2772,gpt-3.5-turbo,0
nli,2773,gpt-3.5-turbo,0
nli,2774,gpt-3.5-turbo,0
nli,2775,gpt-3.5-turbo,1
nli,2776,gpt-3.5-turbo,0
nli,2777,gpt-3.5-turbo,1
nli,2778,gpt-3.5-turbo,0
nli,2779,gpt-3.5-turbo,1
nli,2780,gpt-3.5-turbo,1
nli,2781,gpt-3.5-turbo,0
nli,2782,gpt-3.5-turbo,1
nli,2783,gpt-3.5-turbo,0
nli,2784,gpt-3.5-turbo,0
nli,2785,gpt-3.5-turbo,0
nli,2786,gpt-3.5-turbo,1
nli,2787,gpt-3.5-turbo,1
nli,2788,gpt-3.5-turbo,0
nli,2789,gpt-3.5-turbo,0
nli,2790,gpt-3.5-turbo,0
nli,2791,gpt-3.5-turbo,0
nli,2792,gpt-3.5-turbo,1
nli,2793,gpt-3.5-turbo,0
nli,2794,gpt-3.5-turbo,0
nli,2795,gpt-3.5-turbo,1
nli,2796,gpt-3.5-turbo,0
nli,2797,gpt-3.5-turbo,1
nli,2798,gpt-3.5-turbo,1
nli,2799,gpt-3.5-turbo,1
nli,2800,gpt-3.5-turbo,0
nli,2801,gpt-3.5-turbo,1
nli,2802,gpt-3.5-turbo,0
nli,2803,gpt-3.5-turbo,0
nli,2804,gpt-3.5-turbo,1
nli,2805,gpt-3.5-turbo,1
nli,2806,gpt-3.5-turbo,1
nli,2807,gpt-3.5-turbo,0
nli,2808,gpt-3.5-turbo,0
nli,2809,gpt-3.5-turbo,1
nli,2810,gpt-3.5-turbo,0
nli,2811,gpt-3.5-turbo,1
nli,2812,gpt-3.5-turbo,1
nli,2813,gpt-3.5-turbo,1
nli,2814,gpt-3.5-turbo,1
nli,2815,gpt-3.5-turbo,0
nli,2816,gpt-3.5-turbo,0
nli,2817,gpt-3.5-turbo,1
nli,2818,gpt-3.5-turbo,0
nli,2819,gpt-3.5-turbo,0
nli,2820,gpt-3.5-turbo,1
nli,2821,gpt-3.5-turbo,0
nli,2822,gpt-3.5-turbo,1
nli,2823,gpt-3.5-turbo,1
nli,2824,gpt-3.5-turbo,1
nli,2825,gpt-3.5-turbo,0
nli,2826,gpt-3.5-turbo,1
nli,2827,gpt-3.5-turbo,0
nli,2828,gpt-3.5-turbo,0
nli,2829,gpt-3.5-turbo,0
nli,2830,gpt-3.5-turbo,1
nli,2831,gpt-3.5-turbo,1
nli,2832,gpt-3.5-turbo,1
nli,2833,gpt-3.5-turbo,0
nli,2834,gpt-3.5-turbo,0
nli,2835,gpt-3.5-turbo,1
nli,2836,gpt-3.5-turbo,1
nli,2837,gpt-3.5-turbo,0
nli,2838,gpt-3.5-turbo,1
nli,2839,gpt-3.5-turbo,1
nli,2840,gpt-3.5-turbo,0
nli,2841,gpt-3.5-turbo,1
nli,2842,gpt-3.5-turbo,1
nli,2843,gpt-3.5-turbo,1
nli,2844,gpt-3.5-turbo,0
nli,2845,gpt-3.5-turbo,1
